"05/05/2024","1,325.93","1,286.38","1,329.80","1,286.38","54.21M","3.14%"
"04/28/2024","1,285.62","1,284.86","1,294.11","1,267.51","40.93M","0.39%"
"04/21/2024","1,280.66","1,254.54","1,282.13","1,247.91","63.53M","2.04%"
"04/14/2024","1,255.09","1,288.13","1,292.25","1,241.68","58.58M","-2.58%"
"04/07/2024","1,288.35","1,257.11","1,288.97","1,252.35","340.97M","2.52%"
"03/31/2024","1,256.68","1,230.62","1,259.90","1,230.62","217.13M","2.13%"
"03/24/2024","1,230.53","1,226.96","1,232.79","1,225.19","112.75M","0.30%"
"03/17/2024","1,226.85","1,198.85","1,228.97","1,198.85","285.48M","2.39%"
"03/10/2024","1,198.24","1,183.10","1,204.64","1,170.55","517.33M","1.31%"
"03/03/2024","1,182.74","1,181.54","1,189.12","1,172.09","233.02M","0.12%"
"02/25/2024","1,181.29","1,165.16","1,186.68","1,162.59","276.14M","1.39%"
"02/18/2024","1,165.12","1,167.90","1,174.15","1,159.12","228.30M","-0.20%"
"02/11/2024","1,167.40","1,134.59","1,169.86","1,130.76","266.04M","2.91%"
"02/04/2024","1,134.42","1,158.97","1,162.88","1,125.61","255.24M","-2.11%"
"01/28/2024","1,158.92","1,178.30","1,185.86","1,156.42","230.63M","-1.65%"
"01/21/2024","1,178.42","1,167.29","1,180.72","1,161.32","247.69M","0.96%"
"01/14/2024","1,167.26","1,183.64","1,186.65","1,156.59","271.08M","-1.37%"
"01/07/2024","1,183.50","1,208.43","1,208.43","1,176.83","273.38M","-2.06%"
"12/31/2023","1,208.39","1,194.05","1,218.13","1,190.56","164.84M","1.22%"
"12/24/2023","1,193.83","1,184.37","1,197.17","1,184.37","75.11M","0.74%"
"12/17/2023","1,185.04","1,187.26","1,203.40","1,176.23","200.26M","-0.18%"
"12/10/2023","1,187.15","1,189.60","1,206.21","1,170.42","303.36M","-0.20%"
"12/03/2023","1,189.57","1,203.01","1,203.01","1,178.55","217.03M","-1.12%"
"11/26/2023","1,203.01","1,211.07","1,212.41","1,186.87","260.72M","-0.68%"
"11/19/2023","1,211.29","1,195.83","1,211.92","1,182.36","188.62M","1.29%"
"11/12/2023","1,195.90","1,182.76","1,206.13","1,180.53","240.75M","1.11%"
"11/05/2023","1,182.76","1,187.89","1,194.41","1,162.69","255.87M","-0.42%"
"10/29/2023","1,187.79","1,170.94","1,201.47","1,170.59","358.19M","1.48%"
"10/22/2023","1,170.46","1,168.41","1,182.04","1,154.30","302.85M","0.17%"
"10/15/2023","1,168.43","1,211.47","1,220.19","1,168.43","273.24M","-3.58%"
"10/08/2023","1,211.85","1,156.21","1,216.86","1,156.21","314.86M","4.82%"
"10/01/2023","1,156.12","1,194.34","1,203.70","1,146.75","299.23M","-3.09%"
"09/24/2023","1,193.03","1,198.43","1,203.56","1,175.94","319.93M","-0.46%"
"09/17/2023","1,198.57","1,211.66","1,216.15","1,191.53","569.35M","-1.06%"
"09/10/2023","1,211.44","1,175.82","1,217.66","1,175.60","282.93M","3.07%"
"09/03/2023","1,175.31","1,173.32","1,188.54","1,170.62","230.05M","0.17%"
"08/27/2023","1,173.29","1,138.67","1,176.31","1,138.66","227.16M","3.06%"
"08/20/2023","1,138.47","1,141.76","1,154.61","1,130.23","225.05M","-0.30%"
"08/13/2023","1,141.87","1,161.95","1,165.83","1,135.84","257.39M","-1.59%"
"08/06/2023","1,160.30","1,143.27","1,160.30","1,122.79","216.86M","1.49%"
"07/30/2023","1,143.31","1,133.80","1,148.82","1,121.68","202.00M","0.84%"
"07/23/2023","1,133.74","1,132.82","1,145.38","1,126.04","212.64M","0.09%"
"07/16/2023","1,132.75","1,103.94","1,133.26","1,090.28","289.06M","2.58%"
"07/09/2023","1,104.25","1,096.52","1,119.52","1,087.72","311.28M","0.70%"
"07/02/2023","1,096.53","1,109.01","1,123.62","1,090.15","212.72M","-1.09%"
"06/25/2023","1,108.66","1,082.15","1,112.25","1,070.07","246.27M","2.45%"
"06/18/2023","1,082.15","1,132.96","1,132.96","1,079.82","268.79M","-4.49%"
"06/11/2023","1,133.05","1,116.71","1,136.20","1,107.79","339.49M","1.48%"
"06/04/2023","1,116.50","1,103.10","1,120.68","1,090.20","205.27M","1.23%"
"05/28/2023","1,102.93","1,096.98","1,103.69","1,074.94","220.80M","0.55%"
"05/21/2023","1,096.94","1,104.95","1,114.38","1,094.22","211.36M","-0.74%"
"05/14/2023","1,105.13","1,097.13","1,108.09","1,089.78","124.33M","0.72%"
"05/07/2023","1,097.22","1,091.45","1,104.44","1,082.51","214.12M","0.56%"
"04/30/2023","1,091.15","1,110.97","1,113.05","1,076.37","200.72M","-1.78%"
"04/23/2023","1,110.94","1,103.11","1,113.96","1,089.77","284.04M","0.69%"
"04/16/2023","1,103.29","1,120.01","1,126.71","1,099.96","247.60M","-1.30%"
"04/09/2023","1,117.81","1,092.27","1,119.75","1,092.27","231.62M","2.34%"
"04/02/2023","1,092.27","1,091.93","1,115.68","1,085.45","130.03M","0.11%"
"03/26/2023","1,091.07","1,038.52","1,092.44","1,038.52","254.90M","5.07%"
"03/19/2023","1,038.38","1,047.85","1,081.02","1,022.95","355.51M","-1.03%"
"03/12/2023","1,049.15","1,113.20","1,116.64","1,043.40","557.93M","-5.75%"
"03/05/2023","1,113.20","1,144.21","1,151.57","1,107.35","372.46M","-2.71%"
"02/26/2023","1,144.21","1,118.37","1,147.51","1,118.37","347.11M","2.34%"
"02/19/2023","1,118.06","1,116.50","1,128.72","1,103.48","284.59M","0.16%"
"02/12/2023","1,116.22","1,127.61","1,130.19","1,114.37","345.29M","-0.98%"
"02/05/2023","1,127.31","1,099.45","1,134.98","1,087.36","378.31M","2.53%"
"01/29/2023","1,099.51","1,094.16","1,102.60","1,082.14","432.88M","0.48%"
"01/22/2023","1,094.28","1,082.93","1,099.96","1,074.83","355.69M","1.06%"
"01/15/2023","1,082.81","1,092.29","1,097.30","1,073.07","343.11M","-0.50%"
"01/08/2023","1,088.20","1,090.52","1,104.52","1,077.04","396.58M","-0.05%"
"01/01/2023","1,088.71","1,090.06","1,107.35","1,064.03","293.04M","-0.12%"
"12/25/2022","1,090.00","1,100.40","1,111.73","1,086.54","152.74M","-0.93%"
"12/18/2022","1,100.20","1,080.96","1,113.67","1,074.54","286.23M","1.80%"
"12/11/2022","1,080.74","1,096.17","1,122.01","1,077.75","358.25M","-1.41%"
"12/04/2022","1,096.22","1,115.82","1,124.89","1,083.06","227.79M","-1.75%"
"11/27/2022","1,115.80","1,121.61","1,134.91","1,100.77","306.77M","-0.53%"
"11/20/2022","1,121.74","1,081.21","1,126.25","1,073.39","283.24M","3.76%"
"11/13/2022","1,081.10","1,100.07","1,116.12","1,076.53","326.09M","-1.72%"
"11/06/2022","1,100.06","1,112.45","1,118.41","1,077.79","343.46M","-1.12%"
"10/30/2022","1,112.57","1,082.41","1,120.59","1,076.31","424.87M","2.96%"
"10/23/2022","1,080.54","1,044.50","1,093.00","1,033.58","400.62M","3.45%"
"10/16/2022","1,044.50","1,028.40","1,054.95","1,025.72","441.45M","1.57%"
"10/09/2022","1,028.31","1,053.81","1,056.95","1,019.65","436.07M","-2.45%"
"10/02/2022","1,054.15","1,028.15","1,066.37","1,024.73","388.02M","2.91%"
"09/25/2022","1,024.33","1,025.71","1,046.90","1,001.07","429.36M","-0.16%"
"09/18/2022","1,026.00","1,081.93","1,091.34","1,026.00","393.22M","-5.18%"
"09/11/2022","1,082.03","1,107.82","1,126.86","1,078.11","333.33M","-2.27%"
"09/04/2022","1,107.17","1,136.96","1,152.61","1,078.32","263.64M","-2.59%"
"08/28/2022","1,136.58","1,175.72","1,175.72","1,121.96","273.82M","-3.38%"
"08/21/2022","1,176.32","1,161.21","1,187.44","1,150.91","296.20M","1.28%"
"08/14/2022","1,161.42","1,150.31","1,165.21","1,128.68","335.89M","1.40%"
"08/07/2022","1,145.40","1,131.23","1,155.51","1,119.90","287.34M","1.26%"
"07/31/2022","1,131.15","1,141.09","1,149.53","1,115.16","238.91M","-0.87%"
"07/24/2022","1,141.09","1,093.83","1,141.55","1,080.84","220.26M","4.31%"
"07/17/2022","1,093.89","1,059.48","1,103.27","1,059.48","261.94M","3.30%"
"07/10/2022","1,058.90","1,081.65","1,098.57","1,047.64","218.96M","-2.11%"
"07/03/2022","1,081.73","1,062.76","1,098.53","1,058.59","260.03M","1.78%"
"06/26/2022","1,062.80","1,060.45","1,111.96","1,060.45","306.86M","0.22%"
"06/19/2022","1,060.44","1,099.36","1,124.01","1,047.54","262.43M","-3.54%"
"06/12/2022","1,099.36","1,129.39","1,132.33","1,087.18","365.12M","-2.68%"
"06/05/2022","1,129.59","1,158.21","1,169.43","1,127.75","266.62M","-2.52%"
"05/29/2022","1,158.84","1,168.12","1,182.55","1,151.11","333.68M","-0.79%"
"05/22/2022","1,168.02","1,131.15","1,172.96","1,127.61","236.91M","3.27%"
"05/15/2022","1,131.07","1,109.74","1,137.78","1,104.40","289.84M","1.94%"
"05/08/2022","1,109.57","1,102.04","1,111.11","1,052.56","401.15M","0.59%"
"05/01/2022","1,103.09","1,119.58","1,143.05","1,063.40","331.17M","-1.48%"
"04/24/2022","1,119.64","1,142.70","1,142.70","1,099.61","323.43M","-2.01%"
"04/17/2022","1,142.59","1,164.66","1,173.10","1,141.79","235.22M","-1.89%"
"04/10/2022","1,164.58","1,158.93","1,166.86","1,140.49","143.60M","0.49%"
"04/03/2022","1,158.89","1,154.95","1,162.68","1,135.16","271.93M","0.34%"
"03/27/2022","1,154.93","1,143.75","1,157.61","1,116.80","294.20M","1.00%"
"03/20/2022","1,143.45","1,109.53","1,151.72","1,109.47","352.82M","3.08%"
"03/13/2022","1,109.33","1,074.31","1,113.38","1,051.55","296.26M","3.31%"
"03/06/2022","1,073.78","1,074.99","1,094.39","1,060.60","383.94M","-0.06%"
"02/27/2022","1,074.47","1,067.05","1,126.51","1,064.32","339.22M","0.68%"
"02/20/2022","1,067.20","1,070.80","1,076.66","1,046.06","284.21M","-0.23%"
"02/13/2022","1,069.66","1,089.89","1,096.67","1,061.94","233.12M","-1.95%"
"02/06/2022","1,090.88","1,071.16","1,093.92","1,065.18","215.60M","1.90%"
"01/30/2022","1,070.54","1,050.83","1,077.54","1,049.74","227.53M","1.91%"
"01/23/2022","1,050.49","1,058.60","1,068.95","1,024.74","285.39M","-0.80%"
"01/16/2022","1,058.95","1,089.78","1,095.11","1,058.95","221.71M","-2.83%"
"01/09/2022","1,089.77","1,077.57","1,095.12","1,062.54","219.61M","1.13%"
"01/02/2022","1,077.59","1,069.03","1,090.06","1,065.59","237.20M","0.84%"
"12/26/2021","1,068.63","1,067.91","1,076.21","1,062.56","101.35M","0.07%"
"12/19/2021","1,067.89","1,046.56","1,069.32","1,028.75","145.22M","2.02%"
"12/12/2021","1,046.79","1,059.52","1,072.45","1,032.77","232.86M","-1.18%"
"12/05/2021","1,059.29","1,046.66","1,081.28","1,041.51","198.95M","1.21%"
"11/28/2021","1,046.64","1,045.35","1,063.34","1,037.35","259.13M","0.24%"
"11/21/2021","1,044.16","1,085.70","1,091.74","1,040.40","246.91M","-3.75%"
"11/14/2021","1,084.79","1,093.02","1,103.40","1,076.52","253.25M","-0.75%"
"11/07/2021","1,092.96","1,096.65","1,102.20","1,080.98","209.18M","-0.32%"
"10/31/2021","1,096.43","1,056.02","1,096.43","1,055.80","234.25M","3.81%"
"10/24/2021","1,056.19","1,082.45","1,083.70","1,055.81","237.43M","-2.41%"
"10/17/2021","1,082.28","1,063.63","1,087.22","1,060.77","269.01M","1.79%"
"10/10/2021","1,063.24","1,037.41","1,070.19","1,032.45","229.75M","2.48%"
"10/03/2021","1,037.51","1,034.07","1,046.09","1,020.00","252.32M","0.33%"
"09/26/2021","1,034.08","1,024.80","1,041.95","1,015.21","240.59M","0.91%"
"09/19/2021","1,024.71","1,008.23","1,026.84","977.12","270.31M","1.64%"
"09/12/2021","1,008.21","1,017.01","1,026.66","1,008.21","260.91M","-0.81%"
"09/05/2021","1,016.40","1,023.16","1,038.74","1,014.87","146.00M","-0.68%"
"08/29/2021","1,023.31","1,027.89","1,031.46","1,003.83","181.98M","-0.44%"
"08/22/2021","1,027.83","998.17","1,027.83","998.17","162.71M","2.99%"
"08/15/2021","997.96","1,022.06","1,022.06","990.85","211.52M","-2.41%"
"08/08/2021","1,022.65","1,009.76","1,023.84","1,006.28","171.94M","1.29%"
"08/01/2021","1,009.66","998.76","1,014.57","998.76","177.15M","1.09%"
"07/25/2021","998.78","997.49","1,005.94","990.94","154.04M","0.09%"
"07/18/2021","997.87","998.60","1,003.76","974.33","167.30M","-0.08%"
"07/11/2021","998.64","1,007.27","1,022.88","998.64","170.06M","-0.82%"
"07/04/2021","1,006.90","1,010.16","1,020.24","994.46","199.25M","-0.29%"
"06/27/2021","1,009.84","1,014.46","1,015.12","992.31","213.68M","-0.44%"
"06/20/2021","1,014.32","983.00","1,014.35","969.49","205.65M","3.19%"
"06/13/2021","983.01","1,005.39","1,016.77","981.70","251.17M","-2.12%"
"06/06/2021","1,004.33","1,007.92","1,010.91","998.35","188.70M","-0.38%"
"05/30/2021","1,008.18","986.63","1,008.18","980.07","201.55M","2.19%"
"05/23/2021","986.58","971.38","988.89","960.27","236.32M","1.58%"
"05/16/2021","971.27","949.98","971.28","937.21","185.85M","2.26%"
"05/09/2021","949.82","965.45","970.13","934.55","180.61M","-1.62%"
"05/02/2021","965.45","949.25","965.45","943.94","328.21M","1.72%"
"04/25/2021","949.16","947.12","974.48","943.17","197.45M","0.24%"
"04/18/2021","946.92","960.57","964.20","928.45","170.97M","-1.43%"
"04/11/2021","960.62","939.38","960.62","931.60","193.62M","2.18%"
"04/04/2021","940.14","941.69","955.14","938.46","165.92M","-0.15%"
"03/28/2021","941.51","932.65","945.69","929.67","114.57M","0.92%"
"03/21/2021","932.89","932.92","938.35","911.44","214.69M","-0.02%"
"03/14/2021","933.07","944.76","951.48","931.66","268.03M","-1.23%"
"03/07/2021","944.72","923.59","949.93","923.47","302.45M","2.30%"
"02/28/2021","923.50","894.94","925.51","894.94","241.70M","3.19%"
"02/21/2021","894.94","877.19","912.84","874.29","298.49M","2.04%"
"02/14/2021","877.08","873.65","884.55","864.44","242.11M","0.51%"
"02/07/2021","872.65","882.22","887.69","870.43","195.27M","-1.09%"
"01/31/2021","882.23","863.08","889.56","859.91","188.69M","2.22%"
"01/24/2021","863.06","884.76","888.68","845.23","281.15M","-2.49%"
"01/17/2021","885.08","881.35","899.44","871.63","231.93M","0.43%"
"01/10/2021","881.33","890.21","898.96","876.31","251.38M","-1.00%"
"01/03/2021","890.21","859.01","894.66","848.13","274.45M","3.65%"
"12/27/2020","858.86","842.14","861.80","842.14","95.37M","1.99%"
"12/20/2020","842.09","839.29","842.12","814.50","108.88M","0.32%"
"12/13/2020","839.39","829.30","841.61","824.32","208.37M","1.21%"
"12/06/2020","829.33","826.92","837.57","822.17","176.20M","0.37%"
"11/29/2020","826.27","835.65","835.65","815.34","277.08M","-1.12%"
"11/22/2020","835.65","801.21","836.21","801.21","274.35M","4.31%"
"11/15/2020","801.12","786.03","807.73","785.92","307.27M","1.94%"
"11/08/2020","785.84","738.17","787.86","738.17","304.72M","6.47%"
"11/01/2020","738.06","708.56","739.47","706.97","212.78M","4.18%"
"10/25/2020","708.43","750.33","750.33","696.13","225.27M","-5.58%"
"10/18/2020","750.33","759.28","764.96","738.91","222.62M","-1.17%"
"10/11/2020","759.24","763.88","768.48","748.72","248.74M","-0.61%"
"10/04/2020","763.88","742.63","769.99","742.63","221.12M","2.87%"
"09/27/2020","742.55","730.69","748.45","730.69","226.49M","1.61%"
"09/20/2020","730.76","756.61","756.85","725.48","367.29M","-3.41%"
"09/13/2020","756.59","753.52","760.39","748.44","274.02M","0.42%"
"09/06/2020","753.46","742.98","757.35","736.08","218.27M","1.41%"
"08/30/2020","742.95","758.28","765.51","735.82","224.14M","-2.02%"
"08/23/2020","758.24","755.96","777.41","754.89","214.00M","0.31%"
"08/16/2020","755.92","768.01","770.50","751.49","151.56M","-1.59%"
"08/09/2020","768.10","751.96","777.51","749.66","186.36M","2.15%"
"08/02/2020","751.95","728.90","756.48","728.69","200.65M","3.16%"
"07/26/2020","728.89","746.65","748.65","723.08","244.88M","-2.32%"
"07/19/2020","746.19","754.39","766.03","736.03","249.72M","-1.03%"
"07/12/2020","753.96","718.47","754.80","718.47","270.56M","5.02%"
"07/05/2020","717.92","718.97","729.00","708.10","250.52M","-0.14%"
"06/28/2020","718.90","715.16","727.64","711.29","237.98M","0.50%"
"06/21/2020","715.31","733.91","738.78","708.69","228.08M","-2.53%"
"06/14/2020","733.91","742.41","746.99","713.84","721.30M","-1.30%"
"06/07/2020","743.57","767.59","780.54","723.51","870.33M","-3.13%"
"05/31/2020","767.59","717.26","769.32","717.26","635.42M","7.05%"
"05/24/2020","717.05","701.17","733.91","701.17","893.70M","2.29%"
"05/17/2020","701.03","682.58","715.95","682.58","869.93M","2.74%"
"05/10/2020","682.32","695.89","702.36","665.29","331.10M","-1.92%"
"05/03/2020","695.68","709.66","709.66","678.13","404.00M","-2.00%"
"04/26/2020","709.87","675.12","712.43","675.12","352.54M","5.15%"
"04/19/2020","675.08","685.01","687.67","653.66","404.55M","-1.45%"
"04/12/2020","685.02","670.74","689.26","664.54","459.15M","2.35%"
"04/05/2020","669.31","656.17","685.96","652.71","271.90M","2.01%"
"03/29/2020","656.14","611.69","676.83","594.67","569.21M","7.26%"
"03/22/2020","611.70","619.55","640.85","591.03","589.73M","-1.58%"
"03/15/2020","621.51","609.55","658.49","552.33","864.50M","1.99%"
"03/08/2020","609.37","722.07","722.07","576.90","854.28M","-15.68%"
"03/01/2020","722.73","748.32","784.15","722.73","685.71M","-3.35%"
"02/23/2020","747.75","841.90","841.90","734.65","697.55M","-11.27%"
"02/16/2020","842.74","835.17","849.77","827.60","411.33M","0.91%"
"02/09/2020","835.17","826.74","839.07","815.57","373.67M","1.04%"
"02/02/2020","826.61","822.34","849.19","816.88","327.31M","0.52%"
"01/26/2020","822.33","846.79","846.79","822.28","327.76M","-2.90%"
"01/19/2020","846.91","856.89","858.96","835.60","286.27M","-1.16%"
"01/12/2020","856.87","850.80","858.33","842.43","244.69M","0.73%"
"01/05/2020","850.69","853.49","859.58","846.06","242.10M","-0.33%"
"12/29/2019","853.47","846.72","855.51","843.31","119.31M","0.80%"
"12/22/2019","846.70","843.06","854.46","843.06","61.24M","0.45%"
"12/15/2019","842.94","829.67","844.56","826.96","219.96M","1.60%"
"12/08/2019","829.67","825.78","832.12","816.27","197.32M","0.48%"
"12/01/2019","825.72","823.36","827.19","803.75","260.05M","0.26%"
"11/24/2019","823.58","832.12","838.69","822.42","189.08M","-1.03%"
"11/17/2019","832.12","826.78","832.31","815.83","303.66M","0.65%"
"11/10/2019","826.73","842.48","845.54","822.90","223.32M","-1.87%"
"11/03/2019","842.51","829.80","845.44","828.86","263.27M","1.54%"
"10/27/2019","829.75","831.30","840.61","822.86","235.35M","-0.19%"
"10/20/2019","831.30","821.36","836.59","818.22","270.01M","1.21%"
"10/13/2019","821.35","812.76","824.01","799.44","260.41M","1.05%"
"10/06/2019","812.78","796.90","814.32","793.68","239.84M","2.06%"
"09/29/2019","796.37","813.95","819.08","783.17","230.50M","-2.16%"
"09/22/2019","813.95","832.53","833.57","806.46","235.92M","-2.24%"
"09/15/2019","832.56","816.66","834.06","816.16","346.18M","1.95%"
"09/08/2019","816.63","797.70","817.34","794.12","248.18M","2.44%"
"09/01/2019","797.17","788.79","807.77","779.37","301.51M","1.04%"
"08/25/2019","788.95","769.80","790.67","759.69","252.78M","2.43%"
"08/18/2019","770.25","761.95","779.72","761.95","241.43M","1.10%"
"08/11/2019","761.87","770.65","776.45","743.22","305.24M","-1.14%"
"08/04/2019","770.63","785.70","785.70","760.52","225.04M","-1.92%"
"07/28/2019","785.75","800.34","801.68","781.49","237.24M","-1.82%"
"07/21/2019","800.34","798.01","811.91","795.08","220.59M","0.30%"
"07/14/2019","797.98","815.15","818.14","793.13","197.95M","-2.09%"
"07/07/2019","815.05","818.18","825.62","811.46","281.12M","-0.38%"
"06/30/2019","818.14","798.08","821.76","798.08","353.65M","2.50%"
"06/23/2019","798.18","806.36","813.48","796.19","296.41M","-1.00%"
"06/16/2019","806.28","798.17","809.95","790.31","361.21M","1.01%"
"06/09/2019","798.20","803.00","810.21","790.36","571.84M","-0.60%"
"06/02/2019","803.05","784.30","804.74","775.17","450.50M","2.39%"
"05/26/2019","784.31","807.15","812.15","771.94","349.78M","-2.84%"
"05/19/2019","807.20","815.61","823.38","800.43","275.79M","-0.91%"
"05/12/2019","814.62","801.30","814.62","790.22","271.76M","1.66%"
"05/05/2019","801.30","811.01","812.10","789.50","363.59M","-1.21%"
"04/28/2019","811.13","814.27","816.98","804.69","275.94M","-0.38%"
"04/21/2019","814.26","818.58","825.92","811.39","211.03M","-0.51%"
"04/14/2019","818.41","812.44","821.43","811.77","125.11M","0.73%"
"04/07/2019","812.44","812.13","818.33","807.29","203.66M","0.04%"
"03/31/2019","812.13","793.47","813.37","793.46","216.05M","2.37%"
"03/24/2019","793.33","806.06","806.06","793.33","207.11M","-1.59%"
"03/17/2019","806.13","813.24","825.50","806.07","220.50M","-0.88%"
"03/10/2019","813.25","797.42","817.79","792.30","235.58M","1.99%"
"03/03/2019","797.39","799.88","809.82","794.03","185.51M","-0.31%"
"02/24/2019","799.84","805.03","814.71","798.75","215.86M","-0.64%"
"02/17/2019","805.03","800.44","808.69","792.90","222.51M","0.58%"
"02/10/2019","800.39","769.50","801.13","769.50","205.30M","4.01%"
"02/03/2019","769.50","776.22","791.98","769.50","272.39M","-0.85%"
"01/27/2019","776.12","777.68","785.72","766.28","281.62M","-0.21%"
"01/20/2019","777.79","793.29","795.42","775.54","208.04M","-1.97%"
"01/13/2019","793.40","778.83","793.44","770.35","210.35M","1.87%"
"01/06/2019","778.87","769.54","786.76","766.16","279.28M","1.22%"
"12/30/2018","769.48","739.45","769.48","726.16","232.62M","4.07%"
"12/23/2018","739.42","746.00","751.28","726.29","96.23M","-0.87%"
"12/16/2018","745.93","768.52","770.99","735.85","","-2.94%"
"12/09/2018","768.56","781.23","782.19","761.54","","-1.72%"
"12/02/2018","782.03","791.82","812.78","764.56","","-1.12%"
"11/25/2018","790.91","772.65","794.59","772.65","","2.39%"
"11/18/2018","772.42","804.75","810.47","768.74","","-4.02%"
"11/11/2018","804.77","819.68","827.28","797.73","","-1.77%"
"11/04/2018","819.23","822.35","834.39","817.16","","-0.37%"
